,Unnamed: 0,Price,ID,BRS,HAUNT,Wearables,Date
3343,343,988.0,7439,505,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
552,552,10750.0,1455,502,1,"[0, 0, 0, 0, 76, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
3004,4,820.0,6577,507,1,"[19, 0, 0, 0, 130, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
2237,237,777.0,5065,507,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
1238,238,950.0,2884,509,1,"[0, 0, 0, 94, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
639,639,999.0,1665,497,1,"[91, 0, 0, 80, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
4661,661,2000.0,9967,521,1,"[25, 0, 66, 60, 64, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
2885,885,999.0,6301,497,1,"[22, 0, 117, 77, 76, 205, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
2343,343,880.0,5353,485,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
3993,993,799.0,8634,440,1,"[37, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
2954,954,699.0,6468,458,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
284,284,996.0,903,519,1,"[19, 0, 117, 90, 64, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
2665,665,800.0,5914,478,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
2666,666,850.0,5920,477,1,"[37, 0, 0, 39, 6, 130, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
963,963,5555.0,2394,493,1,"[143, 140, 36, 149, 47, 121, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
2667,667,790.0,5920,477,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
2670,670,1378.0,5922,521,1,"[0, 0, 0, 0, 205, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
2521,521,1212.0,5656,360,1,"[0, 0, 0, 0, 69, 116, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
2708,708,772.0,5971,495,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
876,876,800.0,2250,495,1,"[78, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
3826,826,6667.0,8324,478,1,"[98, 0, 0, 0, 100, 120, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
1079,79,950.0,2684,456,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
3943,943,820.0,8546,470,1,"[138, 0, 0, 131, 130, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
2435,435,1200.0,5500,498,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
1125,125,1249.0,2738,517,1,"[5, 18, 0, 4, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
3758,758,1100.0,8222,518,1,"[0, 0, 0, 136, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
1148,148,1200.0,2752,444,1,"[37, 0, 36, 90, 38, 204, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
3147,147,1200.0,7028,526,1,"[0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
2780,780,900.0,6123,460,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
4156,156,14202.0,8916,555,1,"[98, 0, 0, 97, 100, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
576,576,775.0,1478,474,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
4422,422,720.0,9479,455,1,"[0, 0, 0, 60, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
1559,559,2345.0,3595,536,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
4417,417,1600.0,9477,493,1,"[109, 0, 117, 108, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
4158,158,37373.0,8921,564,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
3520,520,747.0,7774,429,1,"[37, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
1494,494,740.0,3420,484,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
4235,235,1400.0,9088,506,1,"[81, 0, 0, 80, 83, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
1881,881,870.0,4318,458,1,"[37, 0, 0, 77, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
2064,64,1377.0,4659,499,1,"[132, 0, 0, 131, 130, 130, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
1530,530,875.0,3546,505,1,"[19, 18, 0, 21, 20, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
3529,529,888.0,7816,456,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
1534,534,888.0,3558,501,1,"[135, 0, 0, 60, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
402,402,950.0,1165,517,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
3391,391,1050.0,7531,473,1,"[88, 0, 117, 87, 38, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
4290,290,1150.0,9212,529,1,"[0, 0, 117, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
1891,891,904.0,4326,480,1,"[0, 0, 117, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
406,406,999.0,1169,523,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
1689,689,989.0,3906,502,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-07
4338,338,850.0,9340,505,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-08
95,95,1000.0,270,477,1,"[135, 0, 0, 131, 69, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-08
1506,506,1245.0,3472,503,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-08
2641,641,1111.0,5865,514,1,"[203, 0, 0, 4, 69, 20, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-08
1750,750,799.0,4073,417,1,"[37, 0, 66, 94, 96, 69, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-08
1673,673,1190.0,3865,514,1,"[135, 0, 0, 136, 134, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-08
953,953,1150.0,2385,514,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-08
4211,211,900.0,9041,481,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-08
3894,894,850.0,8449,498,1,"[0, 0, 0, 0, 0, 64, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-08
1156,156,1111.0,2783,515,1,"[109, 0, 0, 108, 137, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-08
1901,901,850.0,4336,489,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-08
1596,596,1000.0,3691,519,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-08
205,205,959.21,625,494,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-08
4128,128,900.0,8859,474,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-08
4337,337,850.0,9340,505,1,"[88, 0, 0, 87, 89, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-08
2999,999,950.0,6569,509,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-08
104,104,1000.0,284,507,1,"[37, 0, 0, 77, 38, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
2987,987,991.0,6558,480,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
1819,819,1999.0,4175,522,1,"[0, 0, 0, 131, 130, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
3895,895,950.0,8449,498,1,"[200, 0, 0, 39, 64, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
1953,953,1100.0,4456,493,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
2716,716,1600.0,5975,445,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
2242,242,1500.0,5068,498,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
4630,630,1090.0,9863,482,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
4627,627,1500.0,9862,485,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
1996,996,1000.0,4538,513,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
954,954,1499.0,2387,527,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
2240,240,1600.0,5067,442,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
4543,543,2250.0,9747,440,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
3306,306,980.0,7386,438,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
3253,253,1199.0,7300,515,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
3178,178,1000.0,7086,472,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
1659,659,17000.0,3848,531,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
343,343,819.0,1078,448,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
2094,94,1500.0,4728,402,1,"[138, 0, 117, 139, 137, 92, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
508,508,2500.0,1381,468,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
4665,665,819.0,9973,503,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
944,944,1045.0,2381,517,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
2688,688,950.0,5942,513,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
3315,315,1000.0,7397,502,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
2067,67,2500.0,4662,508,1,"[112, 18, 66, 111, 123, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
1652,652,798.0,3826,498,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
2898,898,1222.0,6367,499,1,"[200, 0, 199, 0, 204, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
4664,664,700.0,9973,503,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
1436,436,800.0,3318,501,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
3635,635,977.0,8024,481,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-09
1535,535,999.0,3560,478,1,"[19, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
2689,689,1299.0,5942,513,1,"[2, 18, 0, 1, 6, 3, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
952,952,899.0,2383,469,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
3197,197,700.0,7131,509,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
1564,564,850.0,3622,490,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
481,481,799.0,1348,505,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
956,956,925.0,2388,511,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
4079,79,888.0,8787,455,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
467,467,888.0,1299,496,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
4498,498,999.0,9623,512,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
1524,524,499.0,3514,482,1,"[22, 18, 66, 21, 130, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
1226,226,500.0,2878,483,1,"[0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
3607,607,1499.0,7973,527,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
3339,339,5559.0,7433,543,1,"[2, 0, 0, 1, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
1281,281,825.0,2933,498,1,"[0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
2305,305,2199.0,5223,495,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
1318,318,2000.0,3040,526,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
3257,257,925.0,7307,487,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
3291,291,898.0,7373,503,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
1452,452,1050.0,3356,512,1,"[2, 0, 0, 1, 3, 69, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
4216,216,1199.0,9047,507,1,"[0, 0, 0, 0, 130, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-10
2095,95,1400.0,4728,402,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
2326,326,3332.9999999999995,5280,534,1,"[98, 140, 66, 97, 82, 116, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
4437,437,2600.0,9494,543,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
945,945,899.0,2381,517,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
2306,306,1150.0,5238,431,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
4283,283,1500.0,9177,511,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
4666,666,911.0,9973,503,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
1645,645,1200.0,3816,452,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
2790,790,1050.0,6140,454,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
347,347,1050.0,1079,446,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
2415,415,950.0,5477,509,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
1134,134,1350.0,2745,503,1,"[19, 18, 0, 21, 20, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
1669,669,1400.0,3855,499,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
2751,751,1490.0,6063,493,1,"[135, 18, 0, 136, 130, 130, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
3915,915,2000.0,8499,519,1,"[19, 18, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
4637,637,1990.0,9866,507,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
3198,198,875.0,7131,509,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
83,83,900.0,228,517,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
666,666,8500.0,1740,542,1,"[11, 146, 0, 10, 82, 12, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
982,982,4888.0,2434,519,1,"[91, 0, 0, 90, 92, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
3212,212,999.0,7172,504,1,"[200, 0, 0, 147, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
2789,789,800.0,6140,454,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
1597,597,999.0,3691,519,1,"[0, 0, 0, 0, 204, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-11
615,615,16500.0,1583,458,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
3061,61,30000.0,6741,494,1,"[85, 0, 117, 84, 76, 82, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
1826,826,801.0,4185,470,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
479,479,995.0,1332,506,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
3908,908,1999.0,8481,497,1,"[0, 0, 0, 0, 3, 3, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
3019,19,2000.0,6608,531,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
4669,669,3199.0000000000005,9982,501,1,"[112, 0, 36, 45, 79, 23, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
2886,886,1199.0,6301,497,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
624,624,11250.0,1633,500,1,"[91, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
3863,863,990.0,8384,494,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
226,226,1750.0,728,512,1,"[0, 0, 0, 0, 130, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
874,874,1000.0,2249,476,1,"[138, 18, 208, 139, 137, 64, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
1021,21,6000.0,2559,480,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
3765,765,930.0,8228,453,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
2039,39,5000.0,4637,498,1,"[91, 0, 0, 90, 44, 92, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
4528,528,1199.0,9726,496,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
2040,40,3499.0000000000005,4638,476,1,"[132, 0, 0, 131, 69, 130, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
3261,261,1999.0,7314,452,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
4080,80,1990.0,8787,455,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
2337,337,1950.0,5332,509,1,"[95, 0, 0, 94, 41, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
1194,194,1099.0,2835,498,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
2099,99,1750.0,4742,520,1,"[25, 0, 0, 77, 89, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
1369,369,799.0,3131,502,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
3401,401,11250.0,7571,518,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
2298,298,833.0,5206,492,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
4179,179,1100.0,8961,520,1,"[22, 0, 0, 21, 23, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
2125,125,999.0,4791,520,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
864,864,1039.0,2232,470,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
2520,520,1600.0,5645,526,1,"[68, 157, 66, 67, 130, 64, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
3231,231,999.0,7211,490,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
4000,0,859.0,8652,461,1,"[0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
946,946,990.0,2381,517,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
1936,936,1900.0,4433,530,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
3519,519,1900.0,7771,525,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-12
4031,31,700.0,8739,528,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-13
1623,623,960.0,3762,505,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-13
2119,119,1399.0,4780,488,1,"[0, 0, 0, 0, 134, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-13
2699,699,1900.0,5953,536,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-13
2286,286,1777.0,5158,524,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-08-13
