,Date,Price,market_cap,total_volume
226,2021-04-28 00:00:00+00:00,1.132889723651453,44154013.74617118,52844689.82886513
227,2021-04-29 00:00:00+00:00,1.3532506700169016,59446136.45674129,123360361.95916796
228,2021-04-30 00:00:00+00:00,1.3483137673041352,58694204.25771252,88176017.66414315
229,2021-05-01 00:00:00+00:00,1.4097903355406134,64218381.87326882,81745036.42855461
230,2021-05-02 00:00:00+00:00,1.38673717832077,62517939.40410682,54052974.600673296
231,2021-05-03 00:00:00+00:00,1.5266863049184587,73312978.89543223,99754690.26841336
232,2021-05-04 00:00:00+00:00,1.7588579249199054,97050994.24892128,235427205.5519285
233,2021-05-05 00:00:00+00:00,1.5996810997980455,81208446.11312704,131773364.36221698
234,2021-05-06 00:00:00+00:00,1.5705113413275318,78215524.40482265,80411079.12401803
235,2021-05-07 00:00:00+00:00,1.4592932591521093,69617517.0414904,53813330.457525454
236,2021-05-08 00:00:00+00:00,1.4330309065655114,66117556.63435472,58515344.8763189
237,2021-05-09 00:00:00+00:00,1.5049855969958934,70342976.27498566,76075180.34325323
238,2021-05-10 00:00:00+00:00,1.4389304716697635,67687651.84769471,65822489.08670198
239,2021-05-11 00:00:00+00:00,1.369605089726449,62746098.22780323,65292765.66112602
240,2021-05-12 00:00:00+00:00,1.3784616441290964,62564261.667215824,53836431.76589737
241,2021-05-13 00:00:00+00:00,1.352096496033771,63282614.39774668,115577202.59070311
242,2021-05-14 00:00:00+00:00,1.2778104624062183,56222659.63388679,73625415.26343508
243,2021-05-15 00:00:00+00:00,1.3564348988863102,60366898.443097286,55281299.05298464
244,2021-05-16 00:00:00+00:00,1.310261166539146,58486611.48354948,57182582.69565776
245,2021-05-17 00:00:00+00:00,1.3453396441542569,59229382.86780471,48529742.11351339
246,2021-05-18 00:00:00+00:00,1.3191211261003324,58096807.21694552,61309075.455504455
247,2021-05-19 00:00:00+00:00,1.3436822083045084,59541438.27425118,48118060.21150789
248,2021-05-20 00:00:00+00:00,1.1647549899028056,47457143.64786634,101232556.26740794
249,2021-05-21 00:00:00+00:00,1.2103737803651038,49140302.93573579,63586487.11073195
250,2021-05-22 00:00:00+00:00,1.1428611386380911,45075897.99002784,52321607.02935048
